s_id	e_id	pb_id	mu_id	exp
0000228574	00213	0098330821	001	163
0000228574	00213	0060861377	001	111
0000228574	00213	0071171653	001	92
0000228574	00213	0026654769	001	157
0000228574	00213	0039300092	001	125
0000228574	00213	0045099291	001	163
0000228574	00213	0099089965	001	131
0000228574	00213	0097631809	001	88
0000228574	00213	0014244584	001	108
0000228574	00213	0081963143	001	53
0000228574	00213	0050809922	001	123
0000228574	00213	0030355683	001	135
0000228574	00213	0060847723	001	2
0000228574	00213	0026123317	001	178
0000228574	00213	0057940778	001	103
0000228574	00213	0087530993	001	194
0000228574	00213	0084925514	001	188
0000228574	00213	0044625421	001	88
0000228574	00213	0096696415	001	136
0000228574	00213	0021670867	001	67
0000228574	00213	0014809894	001	36
0000228574	00213	0015024581	001	195
0000228574	00213	0075065164	001	3
0000228574	00213	0069192826	001	141
0000228574	00213	0061263276	001	58
0000228574	00213	0074357723	001	147
0000228574	00213	0004819911	001	134
0000228574	00213	0066555028	001	191
0000228574	00213	0081771004	001	87
0000228574	00213	0093493039	001	85
0000228574	00213	0027309134	001	130
0000228574	00213	0061183191	001	54
0000228574	00213	0017922945	001	178
0000228574	00213	0009526003	001	22
0000228574	00213	0006566229	001	71
0000228574	00213	0050147415	001	131
0000228574	00213	0003367993	001	74
0000228574	00213	0087290322	001	82
0000228574	00213	0035959967	001	130
0000228574	00213	0097579590	001	96
0000228574	00213	0048720336	001	120
0000228574	00213	0025626915	001	156
0000228574	00213	0019411389	001	179
0000228574	00213	0023347521	001	89
0000228574	00213	0074133813	001	172
0000228574	00213	0051450463	001	62
0000228574	00213	0066749951	001	134
0000228574	00213	0022976057	001	60
0000228574	00213	0062291006	001	184
0000228574	00213	0017175015	001	107
0000228574	00213	0076994353	001	11
0000228574	00213	0098852216	001	38
0000228574	00213	0057610024	001	161
0000228574	00213	0026214597	001	128
0000228574	00213	0002992703	001	104
0000228574	00213	0043169474	001	136
0000228574	00213	0084610864	001	194
0000228574	00213	0064227133	001	64
0000228574	00213	0017463107	001	188
0000228574	00213	0058956857	001	173
0000228574	00213	0051804400	001	8
0000228574	00213	0045851330	001	136
0000228574	00213	0060265570	001	4
0000228574	00213	0062855735	001	102
0000228574	00213	0000008191	001	9
0000228574	00213	0086851718	001	102
0000228574	00213	0053063063	001	115
0000228574	00213	0011391825	001	66
0000228574	00213	0078737809	001	46
0000228574	00213	0026806825	001	57
0000228574	00213	0077796422	001	68
0000228574	00213	0009789922	001	38
0000228574	00213	0039205908	001	132
0000228574	00213	0034188982	001	89
0000228574	00213	0072905736	001	137
0000228574	00213	0010166204	001	76
0000228574	00213	0012835461	001	172
0000228574	00213	0074267188	001	107
0000228574	00213	0098282093	001	90
0000228574	00213	0015138320	001	116
0000228574	00213	0099141506	001	47
0000228574	00213	0094219117	001	190
0000228574	00213	0048557580	001	93
0000228574	00213	0016916475	001	173
0000228574	00213	0093124034	001	102
0000228574	00213	0002719519	001	41
0000228574	00213	0039702415	001	93
0000228574	00213	0033152868	001	69
0000228574	00213	0025601881	001	170
0000228574	00213	0080433564	001	196
0000228574	00213	0086662542	001	63
0000228574	00213	0031272050	001	10
0000228574	00213	0059698495	001	193
0000228574	00213	0012363205	001	35
0000228574	00213	0041279884	001	5
0000228574	00213	0068273503	001	182
0000228574	00213	0090588415	001	143
0000228574	00213	0098468967	001	150
0000228574	00213	0004594927	001	145
0000228574	00213	0042571399	001	118
0000228574	00213	0027004656	001	200
0000228574	00213	0015821487	001	64
0000228574	00213	0022285607	001	17
0000228574	00213	0032086762	001	119
0000228574	00213	0007075876	001	48
0000228574	00213	0086710502	001	152
0000228574	00213	0013679213	001	162
0000228574	00213	0090587010	001	139
0000228574	00213	0065442754	001	167
0000228574	00213	0041998424	001	101
0000228574	00213	0037547944	001	129
0000228574	00213	0073367056	001	120
0000228574	00213	0097019239	001	187
0000228574	00213	0000712222	001	142
0000228574	00213	0028874718	001	45
0000228574	00213	0081815533	001	97
0000228574	00213	0055235589	001	109
0000228574	00213	0046472470	001	122
0000228574	00213	0078371861	001	60
0000228574	00213	0006502824	001	186
0000228574	00213	0064729627	001	95
0000228574	00213	0058200335	001	49
0000228574	00213	0020999197	001	78
0000228574	00213	0021763805	001	105
0000228574	00213	0057981554	001	190
0000228574	00213	0042797334	001	167
0000228574	00213	0051762661	001	144
0000228574	00213	0012936021	001	86
0000228574	00213	0076107732	001	128
0000228574	00213	0094861044	001	184
0000228574	00213	0038744853	001	60
0000228574	00213	0084130861	001	200
0000228574	00213	0023750380	001	165
0000228574	00213	0012568351	001	144
0000228574	00213	0041839939	001	83
0000228574	00213	0083699127	001	104
0000228574	00213	0041665327	001	199
0000228574	00213	0016637116	001	181
0000228574	00213	0088047959	001	74
0000228574	00213	0037641391	001	35
0000228574	00213	0040870692	001	79
0000228574	00213	0020107499	001	98
0000228574	00213	0094699783	001	64
0000228574	00213	0045692046	001	58
0000228574	00213	0089884487	001	111
0000228574	00213	0000647338	001	53
0000228574	00213	0048452604	001	6
0000228574	00213	0023419170	001	185
0000228574	00213	0031236263	001	85
0000228574	00213	0022127914	001	159
0000228574	00213	0033086581	001	29
0000228574	00213	0035069059	001	11
0000228574	00213	0088010162	001	144
0000228574	00213	0024754729	001	178
0000228574	00213	0014143138	001	5
0000228574	00213	0075545570	001	114
0000228574	00213	0034364514	001	97
0000228574	00213	0046348662	001	181
0000228574	00213	0074216803	001	93
0000228574	00213	0096010326	001	111
0000228574	00213	0059200461	001	50
0000228574	00213	0009257385	001	77
0000228574	00213	0014320877	001	144
0000228574	00213	0021483857	001	71
0000228574	00213	0049019154	001	23
0000228574	00213	0044656184	001	185
0000228574	00213	0041887029	001	13
0000228574	00213	0076494091	001	66
0000228574	00213	0007266549	001	30
0000228574	00213	0002398414	001	94
0000228574	00213	0061614873	001	160
0000228574	00213	0047062357	001	28
0000228574	00213	0074248862	001	185
0000228574	00213	0008355781	001	120
0000228574	00213	0078344311	001	187
0000228574	00213	0099693670	001	1
0000228574	00213	0062943298	001	117
0000228574	00213	0087208006	001	148
0000228574	00213	0028015966	001	17
0000228574	00213	0018709686	001	61
0000228574	00213	0030131703	001	194
0000228574	00213	0007408992	001	154
0000228574	00213	0045767524	001	188
0000228574	00213	0066348651	001	110
0000228574	00213	0002272406	001	66
0000228574	00213	0065251939	001	160
0000228574	00213	0044523357	001	110
0000228574	00213	0037800705	001	174
0000228574	00213	0008506090	001	181
0000228574	00213	0018356310	001	112
0000228574	00213	0083201028	001	32
0000228574	00213	0024007547	001	130
0000228574	00213	0029284011	001	60
0000228574	00213	0095886637	001	33
0000228574	00213	0012258450	001	117
0000228574	00213	0086053581	001	66
0000228574	00213	0031066645	001	133
0000228574	00213	0073740333	001	167
0000228574	00213	0098265031	001	59
0000228574	00213	0006038452	001	170
0000228574	00213	0034027865	001	36
0000228574	00213	0081159909	001	84
0000228574	00213	0083969571	001	34
0000228574	00213	0085915778	001	142
0000228574	00213	0018482378	001	157
0000228574	00213	0029230434	001	108
0000228574	00213	0098915672	001	137
0000228574	00213	0089637898	001	11
0000228574	00213	0040508491	001	47
0000228574	00213	0044099877	001	96
0000228574	00213	0070091630	001	100
0000228574	00213	0084497127	001	166
0000228574	00213	0041316086	001	115
0000228574	00213	0012877680	001	184
0000228574	00213	0009861912	001	175
0000228574	00213	0010213199	001	109
0000228574	00213	0029033190	001	148
0000228574	00213	0062840385	001	14
0000228574	00213	0067887247	001	38
0000228574	00213	0008676201	001	167
0000228574	00213	0078451787	001	143
0000228574	00213	0085949840	001	155
0000228574	00213	0080285694	001	141
0000228574	00213	0054308648	001	127
0000228574	00213	0092228349	001	139
0000228574	00213	0093238948	001	125
0000228574	00213	0089615850	001	34
0000228574	00213	0011013122	001	81
0000228574	00213	0067157237	001	17
0000228574	00213	0024264484	001	44
0000228574	00213	0011222981	001	78
0000228574	00213	0001408958	001	118
0000228574	00213	0003113924	001	149
0000228574	00213	0088325634	001	61
0000228574	00213	0008855229	001	159
0000228574	00213	0039702707	001	51
0000228574	00213	0033314324	001	157
0000228574	00213	0063291438	001	121
0000228574	00213	0059431806	001	24
0000228574	00213	0083339794	001	88
0000228574	00213	0020090024	001	82
0000228574	00213	0041884330	001	168
0000228574	00213	0095894310	001	183
0000228574	00213	0037575844	001	164
0000228574	00213	0066615898	001	143
0000228574	00213	0005125256	001	117
0000228574	00213	0056328457	001	10
0000228574	00213	0059515073	001	159
0000228574	00213	0004384417	001	25
0000228574	00213	0003911607	001	69
0000228574	00213	0055800201	001	158
0000228574	00213	0035184409	001	49
0000228574	00213	0002107550	001	38
0000228574	00213	0004106891	001	96
0000228574	00213	0048274140	001	149
0000228574	00213	0074714098	001	173
0000228574	00213	0098001419	001	130
0000228574	00213	0056199237	001	73
0000228574	00213	0065030086	001	37
0000228574	00213	0061962780	001	12
0000228574	00213	0056836006	001	85
0000228574	00213	0085137117	001	86
0000228574	00213	0069145571	001	97
0000228574	00213	0043370060	001	40
0000228574	00213	0089644373	001	172
0000228574	00213	0024176827	001	151
0000228574	00213	0020007866	001	5
0000228574	00213	0011792230	001	32
0000228574	00213	0000290908	001	175
0000228574	00213	0068870656	001	187
0000228574	00213	0086492181	001	197
0000228574	00213	0076124846	001	178
0000228574	00213	0083492104	001	193
0000228574	00213	0034644475	001	39
0000228574	00213	0064092121	001	74
0000228574	00213	0087520288	001	200
0000228574	00213	0064123193	001	149
0000228574	00213	0056343205	001	170
0000228574	00213	0080667942	001	78
0000228574	00213	0045312416	001	51
0000228574	00213	0087986793	001	141
0000228574	00213	0004382182	001	80
0000228574	00213	0017023816	001	146
0000228574	00213	0050044944	001	16
0000228574	00213	0009458538	001	41
0000228574	00213	0041256930	001	182
0000228574	00213	0044512132	001	130
0000228574	00213	0088666488	001	52
0000228574	00213	0036296956	001	8
0000228574	00213	0002692181	001	72
0000228574	00213	0060750315	001	162
0000228574	00213	0034782318	001	33
0000228574	00213	0053166352	001	19
0000228574	00213	0081043605	001	63
0000228574	00213	0071553817	001	117
0000228574	00213	0023868407	001	31
0000228574	00213	0088157979	001	67
0000228574	00213	0011874873	001	34
0000228574	00213	0062432238	001	65
0000228574	00213	0083981130	001	160
0000228574	00213	0007520481	001	25
0000228574	00213	0075560388	001	3
0000228574	00213	0067194805	001	62
0000228574	00213	0047802661	001	25
0000228574	00213	0099378778	001	40
0000228574	00213	0093692619	001	48
0000228574	00213	0030689521	001	96
0000228574	00213	0020126450	001	14
0000228574	00213	0081624533	001	182
0000228574	00213	0053698799	001	125
0000228574	00213	0011639834	001	161
0000228574	00213	0084387871	001	184
0000228574	00213	0023241403	001	62
0000228574	00213	0041374259	001	2
0000228574	00213	0011597278	001	28
0000228574	00213	0046315074	001	134
0000228574	00213	0058391807	001	65
0000228574	00213	0076047314	001	46
0000228574	00213	0070838747	001	145
0000228574	00213	0013799677	001	142
0000228574	00213	0027032756	001	3
0000228574	00213	0094556743	001	82
0000228574	00213	0003613085	001	183
0000228574	00213	0017459273	001	138
0000228574	00213	0047573883	001	199
0000228574	00213	0010542632	001	86
0000228574	00213	0050172518	001	173
0000228574	00213	0000687990	001	145
0000228574	00213	0083535294	001	93
0000228574	00213	0011396439	001	143
0000228574	00213	0081669603	001	121
0000228574	00213	0035313591	001	155
0000228574	00213	0044208643	001	186
0000228574	00213	0005428292	001	86
0000228574	00213	0095189667	001	161
0000228574	00213	0034754704	001	75
0000228574	00213	0084492058	001	116
0000228574	00213	0024907170	001	105
0000228574	00213	0049065693	001	154
0000228574	00213	0069870165	001	97
0000228574	00213	0074991104	001	126
0000228574	00213	0040278623	001	194
0000228574	00213	0032520283	001	122
0000228574	00213	0046590047	001	178
0000228574	00213	0087761529	001	33
0000228574	00213	0074494936	001	5
0000228574	00213	0093388856	001	71
0000228574	00213	0023505546	001	200
0000228574	00213	0093878029	001	29
0000228574	00213	0089466392	001	86
0000228574	00213	0079922737	001	140
0000228574	00213	0016381969	001	144
0000228574	00213	0013393270	001	175
0000228574	00213	0022356105	001	151
0000228574	00213	0038274272	001	121
0000228574	00213	0041069548	001	117
0000228574	00213	0038339682	001	187
0000228574	00213	0096211086	001	91
0000228574	00213	0040991581	001	40
0000228574	00213	0043708890	001	35
0000228574	00213	0009803493	001	187
0000228574	00213	0099747209	001	103
0000228574	00213	0055499643	001	157
0000228574	00213	0058837773	001	78
0000228574	00213	0010175311	001	95
0000228574	00213	0077831688	001	170
0000228574	00213	0068856754	001	82
0000228574	00213	0050673503	001	26
0000228574	00213	0089158650	001	155
0000228574	00213	0025919099	001	44
0000228574	00213	0016090466	001	69
0000228574	00213	0067656952	001	101
0000228574	00213	0039436007	001	1
0000228574	00213	0055665753	001	124
0000228574	00213	0026079599	001	39
0000228574	00213	0040436417	001	142
0000228574	00213	0032010257	001	194
0000228574	00213	0065762994	001	146
0000228574	00213	0068129123	001	115
0000228574	00213	0079261596	001	77
0000228574	00213	0095755108	001	174
0000228574	00213	0051018719	001	88
0000228574	00213	0091155067	001	92
0000228574	00213	0077237212	001	57
0000228574	00213	0071659756	001	38
0000228574	00213	0039912323	001	1
0000228574	00213	0013570537	001	190
0000228574	00213	0026944656	001	200
0000228574	00213	0073284838	001	53
0000228574	00213	0000931421	001	181
0000228574	00213	0018975811	001	193
0000228574	00213	0069713285	001	45
0000228574	00213	0028467658	001	4
0000228574	00213	0079788465	001	31
0000228574	00213	0093435679	001	122
0000228574	00213	0009880995	001	80
0000228574	00213	0094430953	001	88
0000228574	00213	0056646899	001	60
0000228574	00213	0016862014	001	36
0000228574	00213	0025564000	001	36
0000228574	00213	0095961888	001	168
0000228574	00213	0022153694	001	33
0000228574	00213	0011372170	001	151
0000228574	00213	0099893989	001	100
0000228574	00213	0050670579	001	122
0000228574	00213	0055952362	001	167
0000228574	00213	0058092851	001	186
0000228574	00213	0064137234	001	189
0000228574	00213	0027738252	001	35
0000228574	00213	0047546231	001	85
0000228574	00213	0021109344	001	173
0000228574	00213	0020369142	001	53
0000228574	00213	0004739228	001	29
0000228574	00213	0089458735	001	101
0000228574	00213	0071640423	001	2
0000228574	00213	0044414303	001	11
0000228574	00213	0095972661	001	31
0000228574	00213	0070961923	001	59
0000228574	00213	0063025927	001	3
0000228574	00213	0015676930	001	132
0000228574	00213	0007399027	001	157
0000228574	00213	0030525122	001	9
0000228574	00213	0065067213	001	15
0000228574	00213	0086347060	001	148
0000228574	00213	0064979353	001	1
0000228574	00213	0041757730	001	73
0000228574	00213	0010210757	001	146
0000228574	00213	0009822975	001	197
0000228574	00213	0098201253	001	195
0000228574	00213	0017473223	001	131
0000228574	00213	0096208541	001	78
0000228574	00213	0000204423	001	174
0000228574	00213	0081933827	001	154
0000228574	00213	0047894739	001	27
0000228574	00213	0008410186	001	27
0000228574	00213	0004923240	001	98
0000228574	00213	0084442046	001	103
0000228574	00213	0009085507	001	90
0000228574	00213	0054924199	001	67
0000228574	00213	0028898920	001	200
0000228574	00213	0022057578	001	116
0000228574	00213	0000183433	001	55
0000228574	00213	0007234457	001	59
0000228574	00213	0027283156	001	75
0000228574	00213	0080644189	001	33
0000228574	00213	0042508251	001	163
