UID	go_id	cl_id	dm_id	pm_id	UID2
0093388377	null	null	null	null	0046432592
0093388377	null	null	null	null	0087206435
0093349482	0000614	00532	00130223	null	null
0093349482	null	null	00161835	null	null
0093349482	null	null	null	00729243	null
0093349482	null	null	null	null	0003168802
0093349482	null	null	null	null	0022048657
0093349482	null	null	null	null	0038829603
0093349482	null	null	null	null	0028256327
0093349482	null	null	null	null	0023370723
0083352566	0005036	00923	00703518	null	null
0083352566	null	null	00828935	null	null
0083352566	null	null	null	00974956	null
0083352566	null	null	null	null	0046550804
0083352566	null	null	null	null	0036961530
0083352566	null	null	null	null	0004088685
0083352566	null	null	null	null	0053408535
0055359195	0089118	00006	00310859	null	null
0055359195	null	null	null	00156359	null
0055359195	null	null	null	00658720	null
0055359195	null	null	null	null	0053043389
0055359195	null	null	null	null	0056932758
0055359195	null	null	null	null	0010266513
0055359195	null	null	null	null	0038021396
0057757278	0086020	00909	00712809	null	null
0057757278	null	null	00736209	null	null
0057757278	null	null	00600920	null	null
0057757278	null	null	null	00878419	null
0057757278	null	null	null	00388069	null
0057757278	null	null	null	00882288	null
0057757278	null	null	null	null	0022193057
0057757278	null	null	null	null	0082151723
0057757278	null	null	null	null	0092787079
0057757278	null	null	null	null	0056963545
0057757278	null	null	null	null	0075715750
0022743885	0026399	00338	00029119	null	null
0022743885	null	null	null	00477233	null
0022743885	null	null	null	null	0081064846
0022743885	null	null	null	null	0049764038
0022743885	null	null	null	null	0009490490
0022743885	null	null	null	null	0059260756
0004083265	0025380	00768	00154816	null	null
0004083265	null	null	00291746	null	null
0004083265	null	null	null	00225947	null
0004083265	null	null	null	00292083	null
0004083265	null	null	null	00395424	null
0004083265	null	null	null	null	0057126050
0049266386	0087666	00438	00204636	null	null
0049266386	null	null	null	00989997	null
0049266386	null	null	null	null	0028863379
0049266386	null	null	null	null	0009490490
0049266386	null	null	null	null	0040740744
0074136807	0029023	00963	00698432	null	null
0074136807	null	null	00042499	null	null
0074136807	null	null	null	00244898	null
0074136807	null	null	null	null	0053593509
0061113956	0011713	00011	00638579	null	null
0061113956	null	null	00050008	null	null
0061113956	null	null	null	00861049	null
0061113956	null	null	null	null	0088895060
0061113956	null	null	null	null	0038885701
0061113956	null	null	null	null	0062087211
0061113956	null	null	null	null	0068698099
0002542951	0071445	00070	00125186	null	null
0002542951	null	null	00253259	null	null
0002542951	null	null	null	00108732	null
0002542951	null	null	null	00086158	null
0002542951	null	null	null	null	0086356737
0002542951	null	null	null	null	0024155457
0002542951	null	null	null	null	0038998162
0009530870	0073649	00998	00530405	null	null
0009530870	null	null	00664062	null	null
0009530870	null	null	null	00375845	null
0009530870	null	null	null	00185865	null
0009530870	null	null	null	null	0073761496
0009530870	null	null	null	null	0016836215
0009530870	null	null	null	null	0093954991
0009530870	null	null	null	null	0087996855
0009530870	null	null	null	null	0094915387
0013657389	0071424	00174	00643177	null	null
0013657389	null	null	00385194	null	null
0013657389	null	null	00240035	null	null
0013657389	null	null	null	00496885	null
0013657389	null	null	null	null	0040628939
0013657389	null	null	null	null	0035597066
0013657389	null	null	null	null	0082347152
0013657389	null	null	null	null	0055522008
0013657389	null	null	null	null	0076491915
0091693402	0072336	00234	00543481	null	null
0091693402	null	null	null	00162825	null
0091693402	null	null	null	null	0040886397
0088574816	0017543	00564	00272732	null	null
0088574816	null	null	00503159	null	null
0088574816	null	null	null	00389987	null
0088574816	null	null	null	00999795	null
0088574816	null	null	null	00684420	null
0088574816	null	null	null	null	0041786096
0088574816	null	null	null	null	0014537689
0088574816	null	null	null	null	0071810056
0088574816	null	null	null	null	0051159770
0088574816	null	null	null	null	0094060248
0000198293	0041820	00998	00509450	null	null
0000198293	null	null	null	00519741	null
0000198293	null	null	null	00471413	null
0000198293	null	null	null	00666985	null
0000198293	null	null	null	null	0057383651
0000198293	null	null	null	null	0060979779
0000198293	null	null	null	null	0011992168
0024253623	0033606	00318	00614458	null	null
0024253623	null	null	00909054	null	null
0024253623	null	null	null	00733576	null
0024253623	null	null	null	00700535	null
0024253623	null	null	null	null	0015559489
0024253623	null	null	null	null	0027590660
0024253623	null	null	null	null	0090411278
0024253623	null	null	null	null	0065941960
0066456213	0090068	00136	00498568	null	null
0066456213	null	null	null	00913576	null
0066456213	null	null	null	00683249	null
0066456213	null	null	null	00215674	null
0066456213	null	null	null	null	0058317395
0066456213	null	null	null	null	0023478709
0066456213	null	null	null	null	0096391833
0091893185	0006859	00185	00353184	null	null
0091893185	null	null	null	00853170	null
0091893185	null	null	null	null	0019036311
0091893185	null	null	null	null	0026197206
0091893185	null	null	null	null	0057434631
0091893185	null	null	null	null	0050827799
0091893185	null	null	null	null	0042922599
0052717692	0040829	00677	00926675	null	null
0052717692	null	null	null	00973493	null
0052717692	null	null	null	00932320	null
0052717692	null	null	null	00632381	null
0052717692	null	null	null	null	0025620156
0052717692	null	null	null	null	0025604225
0052717692	null	null	null	null	0005955878
0052717692	null	null	null	null	0046019667
0052717692	null	null	null	null	0091021866
0061889916	0017655	00638	00857830	null	null
0061889916	null	null	00312035	null	null
0061889916	null	null	null	00343217	null
0061889916	null	null	null	null	0009530870
0061889916	null	null	null	null	0042895686
0061889916	null	null	null	null	0048559750
0061889916	null	null	null	null	0075855462
0042948973	0067341	00909	00773910	null	null
0042948973	null	null	00367693	null	null
0042948973	null	null	null	00730729	null
0042948973	null	null	null	null	0053408535
0042948973	null	null	null	null	0049521432
0042948973	null	null	null	null	0015394434
0083336016	0085209	00963	00381284	null	null
0083336016	null	null	null	00590383	null
0083336016	null	null	null	00907263	null
0083336016	null	null	null	00958880	null
0083336016	null	null	null	null	0047381997
0083336016	null	null	null	null	0001951345
0083336016	null	null	null	null	0080181020
0006743887	0067217	00137	00299124	null	null
0006743887	null	null	00493908	null	null
0006743887	null	null	null	00635176	null
0006743887	null	null	null	null	0000198293
0006743887	null	null	null	null	0041861620
0006743887	null	null	null	null	0078243512
0006743887	null	null	null	null	0014505269
0006743887	null	null	null	null	0002885618
0042641438	0032505	00694	00766638	null	null
0042641438	null	null	null	00205198	null
0042641438	null	null	null	00735309	null
0042641438	null	null	null	null	0066586335
0042641438	null	null	null	null	0076338004
0042641438	null	null	null	null	0041861620
0042641438	null	null	null	null	0013657389
0036439208	0086816	00132	00182569	null	null
0036439208	null	null	00037913	null	null
0036439208	null	null	00388558	null	null
0036439208	null	null	null	00870121	null
0036439208	null	null	null	null	0005020458
0036439208	null	null	null	null	0080162283
0036439208	null	null	null	null	0093126385
0036439208	null	null	null	null	0053043389
0036439208	null	null	null	null	0048057571
0011992168	0062209	00872	00143899	null	null
0011992168	null	null	null	00632313	null
0011992168	null	null	null	00604175	null
0011992168	null	null	null	00842606	null
0011992168	null	null	null	null	0092443312
0011992168	null	null	null	null	0091976632
0011992168	null	null	null	null	0074136807
0078793787	0083237	00800	00096489	null	null
0078793787	null	null	00545274	null	null
0078793787	null	null	null	00541258	null
0078793787	null	null	null	null	0009530870
0078793787	null	null	null	null	0058035060
0078793787	null	null	null	null	0065267883
0078793787	null	null	null	null	0065941960
0078793787	null	null	null	null	0083758495
0022415281	0024839	00019	00903155	null	null
0022415281	null	null	null	00778825	null
0022415281	null	null	null	00068572	null
0022415281	null	null	null	null	0094113401
0022415281	null	null	null	null	0084957842
0022415281	null	null	null	null	0014814284
0022415281	null	null	null	null	0050297318
0038340737	0075208	00334	00419457	null	null
0038340737	null	null	null	00922928	null
0038340737	null	null	null	00364857	null
0038340737	null	null	null	null	0040838030
0038340737	null	null	null	null	0004205491
0038340737	null	null	null	null	0038445703
0038340737	null	null	null	null	0084909827
0073200917	0098776	00319	00059170	null	null
0073200917	null	null	00238333	null	null
0073200917	null	null	00502631	null	null
0073200917	null	null	null	00967674	null
0073200917	null	null	null	null	0082181756
0073200917	null	null	null	null	0051323880
0073200917	null	null	null	null	0014537689
0073200917	null	null	null	null	0096777529
0073200917	null	null	null	null	0027904328
0043437718	0072944	00672	00560930	null	null
0043437718	null	null	null	00555307	null
0043437718	null	null	null	null	0031679974
0094908197	0046706	00800	00554940	null	null
0094908197	null	null	null	00086158	null
0094908197	null	null	null	00625927	null
0094908197	null	null	null	null	0006743887
0094908197	null	null	null	null	0055522008
0094908197	null	null	null	null	0071810056
0094908197	null	null	null	null	0053593509
0094908197	null	null	null	null	0077632339
0024952752	0007101	00980	00790909	null	null
0024952752	null	null	null	00133264	null
0024952752	null	null	null	null	0049521432
0024952752	null	null	null	null	0067083922
0024952752	null	null	null	null	0045666597
0025419386	0098623	00532	00682670	null	null
0025419386	null	null	00231514	null	null
0025419386	null	null	00565289	null	null
0025419386	null	null	null	00426899	null
0025419386	null	null	null	00321930	null
0025419386	null	null	null	null	0070896096
0025419386	null	null	null	null	0068924078
0025419386	null	null	null	null	0001787254
0021203203	0043962	00697	00862655	null	null
0021203203	null	null	00516233	null	null
0021203203	null	null	00888605	null	null
0021203203	null	null	null	00619394	null
0021203203	null	null	null	null	0016089971
0021203203	null	null	null	null	0097309508
0021203203	null	null	null	null	0031118425
0021203203	null	null	null	null	0085369940
0021203203	null	null	null	null	0083591649
0019878719	0075208	00729	00331221	null	null
0019878719	null	null	00654137	null	null
0019878719	null	null	00233981	null	null
0019878719	null	null	null	00088365	null
0019878719	null	null	null	00306104	null
0019878719	null	null	null	00015792	null
0019878719	null	null	null	null	0082939165
0019878719	null	null	null	null	0010266513
0058297358	0039818	00909	00420110	null	null
0058297358	null	null	00974919	null	null
0058297358	null	null	00095725	null	null
0058297358	null	null	null	00416008	null
0058297358	null	null	null	00086718	null
0058297358	null	null	null	00357165	null
0058297358	null	null	null	null	0001433276
0058297358	null	null	null	null	0062908060
0058297358	null	null	null	null	0078695678
0092773128	0075975	00963	00883034	null	null
0092773128	null	null	null	00138065	null
0092773128	null	null	null	null	0056318589
0092773128	null	null	null	null	0087391486
0092773128	null	null	null	null	0047381997
0092773128	null	null	null	null	0029350946
0076239399	0063343	00185	00957870	null	null
0076239399	null	null	00575535	null	null
0076239399	null	null	00259161	null	null
0076239399	null	null	null	00979182	null
0076239399	null	null	null	00071875	null
0076239399	null	null	null	null	0003940328
0076239399	null	null	null	null	0042995275
0056318589	0042685	00147	00776618	null	null
0056318589	null	null	00420277	null	null
0056318589	null	null	null	00843939	null
0056318589	null	null	null	null	0080781354
0056318589	null	null	null	null	0046155029
0033480991	0001681	00185	00598115	null	null
0033480991	null	null	00971787	null	null
0033480991	null	null	null	00785584	null
0033480991	null	null	null	00511962	null
0033480991	null	null	null	null	0068698099
0037000524	0019862	00011	00432265	null	null
0037000524	null	null	00512797	null	null
0037000524	null	null	null	00423719	null
0037000524	null	null	null	null	0044411921
0037000524	null	null	null	null	0027459209
0049718186	0089005	00851	00093444	null	null
0049718186	null	null	00786632	null	null
0049718186	null	null	null	00077058	null
0049718186	null	null	null	00917123	null
0049718186	null	null	null	00600461	null
